classID,studentID,classGrade
1315,19473,91
1116,19473,80
1005,19473,66
1214,19473,76
1055,19473,67
1120,19474,99
1161,19474,91
1210,19474,72
1131,19474,90
1076,19474,65
1261,19474,72
1022,19474,91
1063,19474,78
1096,19475,66
1257,19475,67
1234,19475,86
1219,19475,87
1140,19475,71
1061,19475,80
1078,19475,74
1007,19475,61
1088,19476,89
1209,19476,66
1122,19476,68
1139,19476,90
1260,19476,82
1333,19476,72
1054,19476,90
1015,19476,93
1160,19477,76
1097,19477,58
1066,19477,65
1051,19477,100
1148,19477,87
1013,19477,87
1222,19477,89
1263,19477,66
1048,19478,80
1089,19478,63
1026,19478,92
1251,19478,91
1124,19478,67
1141,19478,92
1326,19478,96
1207,19478,67
1240,19479,64
1105,19479,88
1314,19479,90
1059,19479,98
1156,19479,88
1093,19479,84
1030,19479,91
1167,19479,76
1344,19480,86
1265,19480,70
1002,19480,63
1195,19480,96
1100,19480,78
1149,19480,93
1062,19480,86
1079,19480,81
1104,19481,88
1057,19481,70
1154,19481,66
1267,19481,79
1028,19481,89
1069,19481,78
1182,19481,75
1215,19481,92
1312,19482,79
1217,19482,80
1130,19482,92
1227,19482,67
1108,19482,96
1077,19482,87
1006,19482,87
1039,19482,65
1008,19483,83
1113,19483,95
1330,19483,83
1083,19483,90
1188,19483,66
1317,19483,70
1038,19483,88
1159,19483,78
1064,19484,64
1121,19484,81
1178,19484,89
1291,19484,70
1004,19484,97
1037,19484,89
1334,19484,75
1135,19484,69
1112,19485,80
1033,19485,95
1138,19485,92
1019,19485,66
1212,19485,69
1269,19485,91
1310,19485,70
1087,19485,96
1288,19486,90
1097,19486,78
1010,19486,96
1091,19486,93
1164,19486,82
1157,19486,74
1046,19486,72
1223,19486,74
1072,19487,65
1105,19487,77
1146,19487,85
1035,19487,90
1348,19487,67
1293,19487,71
1014,19487,80
1199,19487,80
1056,19488,95
1113,19488,73
1282,19488,79
1147,19488,77
1084,19488,85
1245,19488,64
1198,19488,79
1023,19488,91
1032,19489,65
1017,19489,87
1154,19489,72
1115,19489,95
1220,19489,86
1341,19489,67
1086,19489,88
1271,19489,72
1016,19490,91
1121,19490,65
1042,19490,86
1235,19490,80
1268,19490,83
1189,19490,81
1094,19490,74
1143,19490,73
1040,19491,90
1065,19491,76
1290,19491,77
1187,19491,86
1012,19491,66
1109,19491,92
1278,19491,75
1151,19491,70
1024,19492,82
1193,19492,68
1338,19492,65
1155,19492,94
1052,19492,99
1277,19492,96
1110,19492,75
1095,19492,94
1000,19493,99
1073,19493,92
1186,19493,64
1123,19493,89
1316,19493,95
1045,19493,84
1206,19493,85
1159,19493,72
1272,19494,97
1025,19494,69
1098,19494,75
1323,19494,94
1092,19494,74
1197,19494,91
1134,19494,87
1047,19494,98
1120,19495,85
1241,19495,99
1130,19495,81
1043,19495,84
1196,19495,64
1085,19495,94
1022,19495,95
1279,19495,90
1168,19496,89
1041,19496,77
1346,19496,81
1203,19496,72
1116,19496,82
1133,19496,84
1030,19496,93
1071,19496,94
1280,19497,71
1201,19497,89
1298,19497,70
1051,19497,85
1020,19497,93
1117,19497,80
1142,19497,80
1079,19497,82
1048,19498,82
1249,19498,83
1074,19498,96
1131,19498,91
1124,19498,77
1165,19498,96
1342,19498,81
1031,19498,76
1256,19499,78
1081,19499,84
1218,19499,73
1099,19499,96
1028,19499,95
1301,19499,86
1150,19499,88
1055,19499,89
1080,19500,85
1049,19500,74
1194,19500,70
1331,19500,92
1292,19500,98
1141,19500,97
1118,19500,92
1007,19500,82
1296,19501,82
1345,19501,73
1138,19501,72
1067,19501,64
1004,19501,91
1125,19501,77
1054,19501,80
1255,19501,68
1128,19502,81
1225,19502,98
1050,19502,86
1107,19502,80
1276,19502,90
1173,19502,82
1006,19502,82
1087,19502,64
1176,19503,72
1001,19503,88
1146,19503,95
1339,19503,92
1100,19503,95
1053,19503,92
1318,19503,86
1095,19503,99
1088,19504,70
1145,19504,91
1162,19504,80
1211,19504,87
1012,19504,88
1101,19504,99
1062,19504,65
1231,19504,81
1056,19505,88
1009,19505,77
1306,19505,87
1243,19505,68
1132,19505,89
1109,19505,88
1070,19505,91
1287,19505,69
1096,19506,83
1209,19506,69
1258,19506,92
1139,19506,74
1172,19506,80
1061,19506,73
1014,19506,87
1071,19506,81
1104,19507,78
1297,19507,64
1082,19507,80
1059,19507,95
1020,19507,95
1149,19507,67
1286,19507,64
1335,19507,89
1032,19508,75
1321,19508,88
1170,19508,58
1115,19508,88
1236,19508,84
1093,19508,94
1022,19508,66
1135,19508,95
1112,19509,93
1153,19509,78
1018,19509,90
1035,19509,70
1244,19509,63
1069,19509,73
1190,19509,62
1343,19509,81
1136,19510,66
1097,19510,76
1242,19510,80
1043,19510,81
1324,19510,66
1309,19510,92
1078,19510,98
1015,19510,90
1064,19511,92
1129,19511,92
1178,19511,91
1051,19511,77
1284,19511,99
1349,19511,74
1126,19511,84
1023,19511,73
1120,19512,88
1057,19512,78
1026,19512,73
1347,19512,61
1300,19512,76
1285,19512,88
1086,19512,91
1143,19512,71
1040,19513,88
1017,19513,89
1266,19513,88
1123,19513,70
1140,19513,87
1253,19513,89
1094,19513,67
1303,19513,75
1048,19514,74
1137,19514,76
1002,19514,89
1075,19514,82
1180,19514,93
1205,19514,83
1350,19514,94
1111,19514,63
1264,19515,95
1033,19515,69
1106,19515,78
1027,19515,88
1148,19515,96
1213,19515,79
1166,19515,69
1079,19515,87
1008,19516,73
1169,19516,82
1090,19516,76
1299,19516,90
1108,19516,79
1157,19516,94
1038,19516,72
1351,19516,66
1072,19517,96
1145,19517,66
1058,19517,94
1251,19517,97
1028,19517,79
1317,19517,70
1174,19517,94
1119,19517,94
1320,19518,67
1041,19518,85
1186,19518,96
1147,19518,96
1004,19518,88
1117,19518,72
1070,19518,94
1207,19518,81
1056,19519,92
1329,19519,95
1202,19519,96
1003,19519,93
1068,19519,99
1133,19519,64
1182,19519,85
1127,19519,75
1144,19520,59
1105,19520,94
1274,19520,88
1059,19520,80
1012,19520,89
1181,19520,71
1078,19520,65
1311,19520,75
1032,19521,70
1337,19521,77
1154,19521,61
1275,19521,89
1076,19521,77
1125,19521,92
1030,19521,74
1239,19521,93
1040,19522,63
1305,19522,81
1210,19522,100
1099,19522,88
1260,19522,69
1077,19522,72
1006,19522,89
1151,19522,79
1184,19523,78
1089,19523,85
1010,19523,61
1035,19523,80
1116,19523,68
1229,19523,83
1326,19523,79
1159,19523,73
1216,19524,97
1273,19524,89
1322,19524,89
1083,19524,86
1124,19524,81
1037,19524,71
1158,19524,82
1031,19524,90
1192,19525,87
1153,19525,96
1066,19525,81
1043,19525,67
1020,19525,95
1189,19525,86
1102,19525,68
1263,19525,67
1160,19526,62
1233,19526,88
1114,19526,71
1011,19526,100
1268,19526,74
1045,19526,85
1134,19526,82
1087,19526,81
1080,19527,85
1241,19527,95
1330,19527,89
1051,19527,98
1100,19527,96
1021,19527,85
1142,19527,88
1175,19527,68
1096,19528,64
1065,19528,72
1218,19528,87
1019,19528,81
1332,19528,83
1141,19528,95
1294,19528,68
1063,19528,87
1200,19529,59
1129,19529,86
1250,19529,96
1091,19529,82
1108,19529,73
1053,19529,72
1014,19529,97
1183,19529,72
1328,19530,86
1313,19530,78
1074,19530,92
1059,19530,93
1116,19530,91
1165,19530,66
1150,19530,84
1007,19530,59
1336,19531,80
1137,19531,61
1018,19531,79
1219,19531,74
1276,19531,81
1085,19531,95
1046,19531,79
1103,19531,89
1104,19532,74
1025,19532,86
1034,19532,77
1067,19532,83
1156,19532,76
1293,19532,87
1214,19532,76
1327,19532,69
1112,19533,96
1249,19533,91
1130,19533,81
1075,19533,90
1308,19533,81
1029,19533,66
1334,19533,75
1039,19533,66
1248,19534,86
1281,19534,84
1042,19534,91
1107,19534,98
1084,19534,75
1149,19534,78
1190,19534,86
1015,19534,90
1120,19535,74
1257,19535,86
1026,19535,89
1083,19535,77
1340,19535,67
1061,19535,75
1158,19535,81
1247,19535,82
1016,19536,79
1049,19536,92
1122,19536,73
1155,19536,90
1092,19536,92
1261,19536,64
1254,19536,94
1215,19536,84
1096,19537,88
1057,19537,77
1226,19537,77
1027,19537,87
1132,19537,94
1221,19537,83
1302,19537,82
1095,19537,89
1088,19538,81
1217,19538,94
1098,19538,77
1307,19538,75
1140,19538,72
1325,19538,90
1022,19538,80
1047,19538,56
1104,19539,94
1265,19539,60
1162,19539,90
1091,19539,86
1060,19539,87
1301,19539,79
1134,19539,68
1023,19539,80
1168,19540,95
1033,19540,68
1282,19540,79
1003,19540,92
1316,19540,90
1093,19540,95
1142,19540,77
1111,19540,77
1064,19541,87
1001,19541,91
1138,19541,82
1035,19541,69
1124,19541,95
1333,19541,84
1310,19541,59
1271,19541,65
1224,19542,91
1009,19542,75
1314,19542,72
1163,19542,81
1036,19542,87
1101,19542,67
1150,19542,80
1071,19542,89
1024,19543,91
1225,19543,96
1258,19543,88
1043,19543,96
1148,19543,93
1197,19543,74
1110,19543,92
1079,19543,95
1304,19544,83
1113,19544,91
1050,19544,67
1131,19544,70
1204,19544,92
1005,19544,74
1086,19544,88
1335,19544,91
1208,19545,70
1073,19545,85
1106,19545,94
1011,19545,81
1044,19545,87
1309,19545,82
1342,19545,91
1135,19545,93
1112,19546,93
1017,19546,78
1082,19546,73
1195,19546,80
1348,19546,94
1037,19546,71
1230,19546,89
1143,19546,87
1152,19547,93
1081,19547,98
1114,19547,75
1019,19547,94
1292,19547,75
1173,19547,98
1054,19547,71
1343,19547,95
1072,19548,89
1273,19548,72
1058,19548,85
1227,19548,85
1100,19548,72
1157,19548,82
1350,19548,88
1031,19548,71
1272,19549,93
1289,19549,83
1122,19549,74
1027,19549,75
1068,19549,79
1133,19549,89
1062,19549,66
1255,19549,82
1048,19550,70
1281,19550,79
1146,19550,93
1003,19550,92
1108,19550,70
1237,19550,88
1094,19550,72
1351,19550,75
1232,19551,83
1121,19551,80
1034,19551,60
1139,19551,87
1076,19551,89
1181,19551,87
1326,19551,97
1007,19551,82
1176,19552,81
1193,19552,70
1154,19552,81
1315,19552,72
1052,19552,66
1013,19552,82
1070,19552,75
1119,19552,61
1240,19553,86
1041,19553,97
1290,19553,66
1147,19553,90
1116,19553,83
1069,19553,66
1030,19553,90
1223,19553,81
1000,19554,65
1257,19554,76
1098,19554,91
1323,19554,86
1156,19554,89
1045,19554,69
1078,19554,98
1191,19554,75
1248,19555,92
1025,19555,85
1042,19555,85
1331,19555,91
1084,19555,85
1109,19555,93
1158,19555,95
1199,19555,77
1056,19556,75
1345,19556,99
1130,19556,91
1067,19556,72
1212,19556,91
1317,19556,93
1118,19556,78
1015,19556,69
1128,19557,65
1321,19557,75
1090,19557,63
1051,19557,78
1300,19557,95
1117,19557,77
1006,19557,87
1207,19557,96
1136,19558,96
1097,19558,87
1338,19558,70
1283,19558,78
1028,19558,95
1077,19558,81
1038,19558,73
1319,19558,82
1032,19559,61
1089,19559,91
1138,19559,65
1115,19559,76
1308,19559,96
1189,19559,68
1334,19559,87
1023,19559,69
1216,19560,96
1105,19560,79
1066,19560,85
1155,19560,96
1004,19560,86
1053,19560,84
1166,19560,97
1231,19560,87
1344,19561,71
1065,19561,90
1050,19561,75
1171,19561,68
1124,19561,63
1141,19561,70
1014,19561,92
1295,19561,83
1040,19562,87
1001,19562,90
1194,19562,79
1131,19562,91
1188,19562,88
1125,19562,66
1342,19562,90
1087,19562,71
1144,19563,78
1329,19563,87
1002,19563,89
1075,19563,93
1252,19563,82
1061,19563,83
1174,19563,97
1127,19563,95
1080,19564,100
1009,19564,94
1170,19564,90
1059,19564,99
1228,19564,62
1101,19564,73
1134,19564,92
1215,19564,85
1312,19565,87
1113,19565,80
1178,19565,97
1083,19565,68
1132,19565,92
1037,19565,66
1350,19565,91
1031,19565,85
1120,19566,75
1017,19566,73
1234,19566,98
1035,19566,90
1092,19566,63
1205,19566,91
1142,19566,92
1327,19566,94
1280,19567,88
1073,19567,86
1010,19567,64
1123,19567,71
1324,19567,76
1045,19567,91
1150,19567,77
1223,19567,81
1192,19568,99
1025,19568,94
1058,19568,93
1091,19568,71
1316,19568,96
1109,19568,95
1262,19568,87
1151,19568,86
1184,19569,56
1049,19569,69
1074,19569,85
1099,19569,80
1140,19569,61
1293,19569,90
1270,19569,88
1007,19569,93
1088,19570,88
1233,19570,83
1034,19570,87
1107,19570,97
1220,19570,85
1149,19570,87
1326,19570,86
1015,19570,75
1152,19571,97
1001,19571,93
1202,19571,94
1291,19571,83
1060,19571,92
1269,19571,65
1086,19571,74
1103,19571,75
1288,19572,79
1081,19572,95
1186,19572,92
1259,19572,68
1036,19572,72
1021,19572,93
1158,19572,99
1111,19572,74
1048,19573,92
1265,19573,93
1082,19573,85
1235,19573,87
1012,19573,64
1117,19573,66
1134,19573,56
1303,19573,93
1064,19574,85
1337,19574,91
1042,19574,70
1203,19574,65
1020,19574,90
1301,19574,85
1142,19574,89
1119,19574,90
1096,19575,86
1177,19575,76
1018,19575,66
1211,19575,85
1148,19575,91
1053,19575,86
1334,19575,86
1095,19575,96
1056,19576,65
1145,19576,74
1106,19576,76
1011,19576,94
1292,19576,63
1277,19576,96
1342,19576,64
1071,19576,89
1256,19577,82
1121,19577,94
1090,19577,83
1139,19577,83
1044,19577,68
1029,19577,86
1222,19577,84
1335,19577,81
1320,19578,84
1097,19578,84
1026,19578,82
1067,19578,93
1052,19578,98
1245,19578,76
1150,19578,96
1199,19578,100
1296,19579,76
1057,19579,68
1114,19579,66
1179,19579,74
1156,19579,78
1005,19579,91
1094,19579,68
1239,19579,87
1328,19580,74
1033,19580,72
1066,19580,93
1115,19580,58
1196,19580,78
1253,19580,85
1158,19580,73
1023,19580,71
1032,19581,94
1089,19581,99
1122,19581,67
1147,19581,85
1164,19581,87
1013,19581,83
1318,19581,66
1207,19581,89
1104,19582,94
1009,19582,69
1050,19582,89
1075,19582,84
1236,19582,94
1157,19582,71
1198,19582,75
1311,19582,94
1224,19583,54
1017,19583,84
1098,19583,74
1339,19583,76
1060,19583,76
1133,19583,74
1182,19583,79
1079,19583,96
1072,19584,94
1105,19584,79
1002,19584,81
1267,19584,95
1036,19584,79
1141,19584,66
1206,19584,66
1319,19584,92
1232,19585,67
1065,19585,73
1106,19585,93
1019,19585,85
1300,19585,71
1341,19585,73
1046,19585,67
1159,19585,69
1080,19586,94
1113,19586,79
1242,19586,80
1275,19586,65
1332,19586,89
1149,19586,63
1054,19586,96
1031,19586,82
1200,19587,90
1073,19587,90
1346,19587,82
1027,19587,92
1132,19587,67
1061,19587,89
1278,19587,73
1127,19587,87
1088,19588,93
1185,19588,69
1146,19588,86
1003,19588,95
1100,19588,56
1213,19588,89
1062,19588,64
1295,19588,81
1008,19589,95
1081,19589,89
1210,19589,62
1243,19589,67
1140,19589,72
1349,19589,79
1126,19589,80
1055,19589,95
1304,19590,92
1041,19590,96
1074,19590,88
1011,19590,61
1204,19590,94
1229,19590,87
1102,19590,89
1135,19590,93
1040,19591,77
1201,19591,70
1266,19591,98
1019,19591,67
1148,19591,68
1165,19591,72
1110,19591,82
1087,19591,71
1208,19592,83
1025,19592,92
1058,19592,71
1283,19592,85
1172,19592,74
1157,19592,88
1070,19592,100
1103,19592,76
1016,19593,96
1049,19593,83
1114,19593,96
1251,19593,93
1068,19593,80
1173,19593,91
1134,19593,95
1343,19593,95
1240,19594,88
1209,19594,76
1034,19594,91
1187,19594,63
1156,19594,99
1085,19594,94
1118,19594,88
1007,19594,86
1024,19595,69
1345,19595,90
1082,19595,77
1227,19595,79
1044,19595,96
1133,19595,93
1126,19595,82
1167,19595,80
1336,19596,74
1241,19596,73
1042,19596,79
1027,19596,78
1108,19596,92
1093,19596,83
1142,19596,100
1279,19596,70
1112,19597,82
1217,19597,69
1162,19597,67
1083,19597,85
1340,19597,92
1141,19597,87
1022,19597,66
1063,19597,82
1000,19598,83
1161,19598,79
1122,19598,67
1043,19598,94
1308,19598,82
1069,19598,92
1286,19598,73
1143,19598,80
1128,19599,84
1001,19599,68
1098,19599,87
1235,19599,81
1212,19599,89
1077,19599,84
1038,19599,84
1351,19599,70
1136,19600,89
1089,19600,91
1298,19600,91
1003,19600,82
1244,19600,90
1037,19600,77
1350,19600,77
1111,19600,83
1008,19601,79
1153,19601,78
1106,19601,95
1299,19601,93
1220,19601,87
1181,19601,86
1046,19601,70
1095,19601,65
1144,19602,93
1121,19602,91
1050,19602,100
1011,19602,79
1284,19602,90
1237,19602,81
1078,19602,94
1215,19602,82
1160,19603,82
1249,19603,72
1114,19603,86
1347,19603,85
1052,19603,84
1021,19603,80
1150,19603,74
1071,19603,61
1168,19604,71
1009,19604,71
1154,19604,94
1323,19604,99
1252,19604,91
1085,19604,80
1102,19604,80
1039,19604,70
1016,19605,99
1057,19605,93
1170,19605,78
1091,19605,86
1228,19605,77
1149,19605,60
1262,19605,83
1119,19605,90
1264,19606,94
1065,19606,86
1322,19606,76
1051,19606,67
1132,19606,95
1309,19606,85
1110,19606,73
1015,19606,61
1152,19607,69
1321,19607,72
1122,19607,78
1019,19607,85
1316,19607,95
1045,19607,91
1086,19607,89
1175,19607,79
1048,19608,93
1097,19608,78
1090,19608,95
1243,19608,63
1140,19608,72
1029,19608,65
1294,19608,73
1287,19608,94
1056,19609,96
1105,19609,96
1306,19609,76
1155,19609,85
1348,19609,94
1285,19609,82
1030,19609,65
1079,19609,73
1120,19610,89
1073,19610,65
1218,19610,84
1259,19610,95
1028,19610,96
1157,19610,92
1302,19610,85
1047,19610,93
1024,19611,85
1329,19611,86
1130,19611,66
1067,19611,74
1292,19611,66
1221,19611,90
1118,19611,95
1055,19611,82
1064,19612,87
1193,19612,74
1138,19612,96
1307,19612,74
1116,19612,91
1053,19612,99
1326,19612,76
1023,19612,86
1344,19613,94
1297,19613,91
1010,19613,72
1075,19613,93
1060,19613,90
1125,19613,74
1158,19613,77
1263,19613,99
1128,19614,100
1169,19614,70
1066,19614,93
1027,19614,96
1036,19614,79
1317,19614,94
1334,19614,67
1127,19614,60
1032,19615,78
1113,19615,60
1018,19615,92
1267,19615,75
1148,19615,88
1189,19615,87
1094,19615,100
1247,19615,66
1248,19616,88
1305,19616,84
1058,19616,71
1003,19616,82
1156,19616,97
1093,19616,82
1126,19616,81
1223,19616,90
1040,19617,84
1201,19617,94
1250,19617,73
1331,19617,62
1004,19617,86
1133,19617,59
1070,19617,63
1103,19617,100
1096,19618,93
1033,19618,97
1314,19618,94
1163,19618,77
1236,19618,95
1005,19618,91
1134,19618,92
1087,19618,87
1072,19619,60
1337,19619,81
1034,19619,89
1011,19619,61
1260,19619,92
1245,19619,69
1142,19619,73
1111,19619,79
1048,19620,70
1177,19620,91
1290,19620,71
1019,19620,93
1324,19620,90
1101,19620,97
1150,19620,78
1095,19620,78
1176,19621,73
1121,19621,77
1194,19621,92
1339,19621,95
1012,19621,81
1061,19621,58
1078,19621,89
1151,19621,65
1136,19622,87
1273,19622,93
1074,19622,84
1027,19622,86
1044,19622,91
1109,19622,84
1238,19622,65
1199,19622,66
1320,19623,88
1281,19623,80
1098,19623,75
1059,19623,68
1180,19623,91
1069,19623,96
1006,19623,81
1159,19623,89
1144,19624,94
1081,19624,91
1274,19624,87
1123,19624,85
1196,19624,96
1037,19624,100
1246,19624,71
1031,19624,83
1056,19625,84
1129,19625,77
1082,19625,86
1251,19625,92
1124,19625,70
1013,19625,91
1310,19625,79
1183,19625,87
1216,19626,92
1041,19626,76
1178,19626,97
1131,19626,90
1100,19626,93
1325,19626,64
1014,19626,75
1071,19626,79
1000,19627,88
1097,19627,85
1202,19627,89
1139,19627,94
1076,19627,79
1333,19627,68
1254,19627,75
1063,19627,80
1104,19628,94
1313,19628,96
1090,19628,70
1219,19628,90
1268,19628,87
1021,19628,91
1158,19628,94
1039,19628,89
1008,19629,73
1049,19629,92
1282,19629,65
1083,19629,82
1188,19629,63
1253,19629,69
1134,19629,69
1119,19629,93
1032,19630,97
1345,19630,80
1210,19630,77
1003,19630,66
1132,19630,85
1117,19630,76
1086,19630,69
1303,19630,96
1040,19631,86
1089,19631,73
1146,19631,88
1347,19631,96
1020,19631,83
1293,19631,96
1230,19631,83
1127,19631,93
1328,19632,94
1105,19632,71
1026,19632,91
1035,19632,91
1276,19632,76
1141,19632,62
1094,19632,95
1255,19632,67
1184,19633,92
1257,19633,87
1106,19633,77
1011,19633,59
1052,19633,89
1341,19633,72
1070,19633,79
1135,19633,93
1312,19634,91
1265,19634,80
1042,19634,74
1099,19634,89
1244,19634,83
1029,19634,59
1142,19634,69
1079,19634,93
1288,19635,84
1209,19635,95
1154,19635,84
1107,19635,94
1060,19635,83
1005,19635,91
1342,19635,76
1087,19635,83
1152,19636,97
1065,19636,66
1114,19636,97
1227,19636,68
1036,19636,95
1165,19636,100
1022,19636,90
1271,19636,89
1296,19637,94
1073,19637,68
1122,19637,89
1147,19637,83
1044,19637,92
1013,19637,78
1190,19637,86
1207,19637,88
1080,19638,86
1225,19638,79
1050,19638,93
1155,19638,93
1300,19638,85
1349,19638,80
1030,19638,69
1103,19638,95
1088,19639,82
1017,19639,87
1058,19639,61
1323,19639,73
1108,19639,97
1173,19639,73
1270,19639,66
1143,19639,67
1064,19640,73
1057,19640,69
1002,19640,67
1115,19640,82
1332,19640,91
1149,19640,95
1166,19640,88
1279,19640,85
1048,19641,78
1137,19641,97
1098,19641,87
1171,19641,88
1028,19641,87
1301,19641,88
1350,19641,89
1095,19641,89
1160,19642,87
1033,19642,91
1258,19642,72
1131,19642,92
1004,19642,73
1125,19642,68
1214,19642,90
1071,19642,92
1272,19643,76
1217,19643,64
1010,19643,72
1139,19643,67
1164,19643,93
1045,19643,82
1102,19643,85
1079,19643,80
1072,19644,95
1041,19644,97
1106,19644,98
1331,19644,82
1308,19644,74
1157,19644,85
1278,19644,98
1007,19644,92
1192,19645,82
1145,19645,94
1330,19645,87
1019,19645,63
1084,19645,94
1181,19645,83
1110,19645,64
1047,19645,91
1168,19646,80
1081,19646,72
1018,19646,86
1043,19646,92
1316,19646,96
1133,19646,62
1118,19646,65
1231,19646,77
1056,19647,82
1321,19647,81
1226,19647,91
1091,19647,79
1140,19647,93
1197,19647,71
1126,19647,81
1015,19647,97
1016,19648,68
1273,19648,92
1234,19648,91
1147,19648,84
1092,19648,94
1189,19648,97
1102,19648,64
1055,19648,96
1128,19649,89
1089,19649,94
1242,19649,86
1275,19649,67
1012,19649,88
1325,19649,59
1054,19649,93
1111,19649,88
1032,19650,84
1193,19650,98
1114,19650,75
1155,19650,82
1252,19650,78
1077,19650,88
1006,19650,80
1191,19650,66
1080,19651,98
1281,19651,73
1218,19651,82
1235,19651,94
1116,19651,96
1141,19651,88
1062,19651,90
1023,19651,92
1024,19652,99
1233,19652,89
1034,19652,61
1067,19652,76
1124,19652,79
1149,19652,67
1286,19652,81
1215,19652,80
1088,19653,94
1049,19653,79
1026,19653,71
1123,19653,87
1284,19653,96
1309,19653,94
1222,19653,86
1151,19653,87
1000,19654,85
1153,19654,91
1338,19654,72
1243,19654,70
1172,19654,73
1053,19654,96
1078,19654,89
1119,19654,94
1224,19655,92
1113,19655,86
1042,19655,92
1179,19655,81
1148,19655,89
1021,19655,85
1086,19655,75
1287,19655,83
1112,19656,92
1065,19656,62
1346,19656,83
1131,19656,90
1292,19656,99
1029,19656,92
1038,19656,80
1263,19656,81
1176,19657,76
1121,19657,90
1322,19657,67
1139,19657,77
1068,19657,61
1005,19657,91
1046,19657,71
1223,19657,78
1136,19658,92
1185,19658,76
1298,19658,95
1195,19658,69
1052,19658,64
1013,19658,72
1110,19658,85
1087,19658,86
1040,19659,68
1129,19659,97
1194,19659,98
1315,19659,65
1228,19659,92
1085,19659,66
1118,19659,69
1031,19659,67
1336,19660,81
1257,19660,72
1066,19660,74
1291,19660,71
1060,19660,94
1101,19660,89
1014,19660,96
1159,19660,85
1144,19661,86
1329,19661,92
1306,19661,78
1099,19661,99
1076,19661,85
1021,19661,97
1054,19661,90
1199,19661,86
1064,19662,69
1097,19662,80
1330,19662,81
1147,19662,80
1036,19662,66
1029,19662,86
1318,19662,94
1207,19662,93
1232,19663,90
1025,19663,78
1122,19663,69
1299,19663,72
1204,19663,76
1061,19663,95
1094,19663,80
1135,19663,87
1280,19664,84
1073,19664,91
1202,19664,67
1027,19664,78
1044,19664,87
1157,19664,82
1126,19664,70
1239,19664,95
1072,19665,72
1137,19665,98
1314,19665,62
1003,19665,100
1260,19665,94
1165,19665,75
1062,19665,71
1127,19665,76
1240,19666,72
1001,19666,75
1098,19666,63
1051,19666,73
1340,19666,93
1093,19666,74
1262,19666,86
1143,19666,64
1304,19667,77
1081,19667,93
1266,19667,92
1107,19667,100
1236,19667,74
1037,19667,79
1150,19667,83
1007,19667,91
1256,19668,87
1145,19668,91
1074,19668,93
1059,19668,93
1100,19668,64
1333,19668,90
1294,19668,83
1015,19668,90
1048,19669,98
1337,19669,84
1106,19669,88
1011,19669,85
1084,19669,92
1229,19669,75
1270,19669,85
1151,19669,87
1248,19670,97
1009,19670,97
1050,19670,85
1155,19670,70
1108,19670,77
1205,19670,96
1174,19670,94
1095,19670,94
1312,19671,67
1105,19671,88
1274,19671,65
1035,19671,80
1020,19671,61
1133,19671,97
1238,19671,68
1071,19671,90
1152,19672,93
1113,19672,92
1338,19672,73
1187,19672,96
1028,19672,69
1045,19672,69
1198,19672,90
1079,19672,92
1080,19673,100
1057,19673,81
1114,19673,77
1163,19673,85
1004,19673,80
1141,19673,85
1206,19673,87
1311,19673,74
1128,19674,96
1017,19674,90
1346,19674,92
1115,19674,83
1052,19674,87
1213,19674,71
1278,19674,93
1087,19674,78
1088,19675,81
1289,19675,70
1058,19675,95
1283,19675,78
1348,19675,77
1005,19675,91
1102,19675,85
1159,19675,83
1064,19676,74
1025,19676,85
1034,19676,89
1251,19676,94
1300,19676,92
1173,19676,90
1110,19676,92
1135,19676,74
1200,19677,95
1161,19677,97
1082,19677,83
1019,19677,92
1156,19677,89
1053,19677,94
1118,19677,80
1247,19677,73
1224,19678,76
1121,19678,77
1090,19678,77
1307,19678,79
1132,19678,91
1061,19678,78
1022,19678,74
1327,19678,90
1232,19679,79
1097,19679,68
1042,19679,87
1171,19679,68
1140,19679,86
1069,19679,79
1030,19679,87
1271,19679,91
1184,19680,80
1265,19680,84
1130,19680,88
1043,19680,93
1012,19680,91
1221,19680,68
1070,19680,99
1103,19680,99
1072,19681,99
1105,19681,78
1050,19681,81
1259,19681,88
1148,19681,90
1237,19681,71
1182,19681,95
1023,19681,71
1264,19682,83
1345,19682,95
1138,19682,63
1075,19682,86
1020,19682,86
1181,19682,91
1038,19682,88
1111,19682,91
1136,19683,84
1001,19683,71
1058,19683,71
1083,19683,75
1308,19683,88
1109,19683,60
1190,19683,83
1215,19683,94
1080,19684,78
1153,19684,87
1034,19684,85
1203,19684,93
1268,19684,84
1013,19684,73
1126,19684,82
1335,19684,95
1144,19685,71
1113,19685,77
1290,19685,94
1339,19685,58
1092,19685,76
1021,19685,65
1046,19685,70
1223,19685,72
1152,19686,85
1201,19686,96
1282,19686,79
1027,19686,95
1060,19686,95
1117,19686,76
1326,19686,79
1095,19686,74
1088,19687,71
1033,19687,94
1122,19687,99
1179,19687,67
1156,19687,75
1029,19687,94
1334,19687,88
1199,19687,70
1288,19688,73
1129,19688,94
1066,19688,77
1267,19688,87
1028,19688,94
1189,19688,94
1054,19688,83
1119,19688,89
1056,19689,96
1273,19689,90
1074,19689,98
1131,19689,90
1324,19689,87
1125,19689,90
1166,19689,70
1031,19689,73
1240,19690,62
1297,19690,86
1098,19690,87
1051,19690,74
1132,19690,72
1077,19690,69
1286,19690,90
1007,19690,89
1344,19691,59
1281,19691,89
1002,19691,89
1123,19691,78
1036,19691,77
1317,19691,91
1078,19691,100
